budget,revenue,popularity,runtime,vote_average,title,genres,primary_genre,success,profit,roi
138926382,279266922,70.12164463697349,121,5.472579412248688,Movie 934,Action,Action,1,140340540,101.01791897236625
131876923,365094721,22.2767366072852,122,4.342670317625857,Movie 935,Animation,Animation,1,233217798,176.84504058378735
192864812,211600018,5.154443270919795,159,8.595216514813345,Movie 936,Adventure,Adventure,1,18735206,9.714164966494769
43573305,72946263,37.00089053302551,153,5.928626682608266,Movie 937,Romance,Romance,1,29372958,67.41044316009538
179871077,292499735,10.760828793951712,128,6.782688693947939,Movie 938,Comedy,Comedy,1,112628658,62.61632491364912
141090082,237373956,12.53130711766037,143,7.405632183184292,Movie 939,Animation,Animation,1,96283874,68.2428365163187
96192946,197801481,26.171861913041592,111,5.226636546597234,Movie 940,,,1,101608535,105.6299232170309
182974207,306364584,30.25132453804917,143,7.320609927234847,Movie 941,Thriller,Thriller,1,123390377,67.43594030168416
83649048,135400234,53.46706376112064,81,7.055954938538041,Movie 942,Action,Action,1,51751186,61.867035235117086
10810404,18223325,68.1607966647983,103,7.233956003243679,Movie 943,Science Fiction,Science Fiction,1,7412921,68.57209961810862
87205129,172419243,59.68432314614829,166,5.935379401227677,Movie 944,Horror,Horror,1,85214114,97.71686020899068
7292518,13436600,15.687673391662164,145,5.297624293749703,Movie 945,Drama,Drama,1,6144082,84.251859234355
42142200,111059025,18.03651721281002,117,4.332493129253939,Movie 946,Drama,Drama,1,68916825,163.53399917422442
122160976,76196947,87.99815572949854,110,7.947758116805358,Movie 947,Science Fiction,Science Fiction,0,-45964029,-37.62578730543214
103855910,268290211,56.27687919134725,105,6.650100279190072,Movie 948,,,1,164434301,158.32926696227494
115694229,301940132,87.12384545687121,108,5.66611317658497,Movie 949,Romance,Romance,1,186245903,160.98115230968003
65413145,79298396,37.783104620667565,146,8.663975440263668,Movie 950,,,1,13885251,21.227004144197622
152765117,253151641,61.82560073570106,157,3.287032875042233,Movie 951,Drama,Drama,1,100386524,65.71298865303132
197350488,315039705,52.84267818940646,104,8.101031671230285,Movie 952,Action,Action,1,117689217,59.63462172943803
67689168,70821456,32.5932254922258,127,8.985495557675835,Movie 953,Thriller,Thriller,1,3132288,4.627458266291588
131682380,196469073,47.52162183132594,144,8.321652665297204,Movie 954,Drama,Drama,1,64786693,49.19921177001813
134541075,82200483,50.74659680586628,132,7.862619513693751,Movie 955,Comedy,Comedy,0,-52340592,-38.90305767216443
157637208,188306343,20.87632650091118,146,5.245835960437947,Movie 956,Animation,Animation,1,30669135,19.455517760756077
183984073,467633318,32.18602686529643,169,4.387885093573761,Movie 957,Romance,Romance,1,283649245,154.17054333828125
169239170,205017304,79.34956530019059,97,7.409103122997607,Movie 958,Comedy,Comedy,1,35778134,21.140575198992053
103318312,262998485,91.6630357059586,88,4.827452197731411,Movie 959,,,1,159680173,154.55166650419145
181741265,332404530,36.619615260984645,117,4.056238092929824,Movie 960,Comedy,Comedy,1,150663265,82.89986591652699
105884334,285851351,31.3902559386928,166,7.719155322621548,Movie 961,Romance,Romance,1,179967017,169.9656693312157
94198563,182457801,20.32451929261637,100,4.875261913420333,Movie 962,Comedy,Comedy,1,88259238,93.69488789335352
160371374,92080521,68.17062569640754,144,8.48665037692403,Movie 963,Animation,Animation,0,-68290853,-42.582944385074605
105544289,230989008,32.9868704649674,100,8.043795868914751,Movie 964,Adventure,Adventure,1,125444719,118.85505145617117
104231399,63803574,98.78720437081968,106,8.08584197705553,Movie 965,Science Fiction,Science Fiction,0,-40427825,-38.786608822165
9411883,15308357,33.24279540433137,149,7.629418356334957,Movie 966,Thriller,Thriller,1,5896474,62.6492488272538
12082322,34115242,40.01946863148019,123,8.28528854264842,Movie 967,Romance,Romance,1,22032920,182.35666952097455
17203305,15706786,60.73008542499144,179,7.834481353068721,Movie 968,Comedy,Comedy,0,-1496519,-8.699020333592875
146066408,215401339,80.3667450259392,107,6.615068181448372,Movie 969,Horror,Horror,1,69334931,47.46808793983624
108145828,251401282,47.48234786921773,124,4.774936311491179,Movie 970,Action,Action,1,143255454,132.46507669255627
106859763,289124732,42.84294734510687,96,8.329255159284894,Movie 971,Horror,Horror,1,182264969,170.56463900261505
90838873,197788702,99.56814552588602,119,8.043621736639151,Movie 972,Comedy,Comedy,1,106949829,117.73575064058754
194510719,222799022,2.0388704728545,82,5.83727593326327,Movie 973,Action,Action,1,28288303,14.543313163116734
36555041,79928314,89.61146359627334,155,3.234472116011731,Movie 974,Adventure,Adventure,1,43373273,118.65196102501979
188246519,233768123,15.764941768034006,155,6.831262364411481,Movie 975,Romance,Romance,1,45521604,24.181910104802522
77658629,178309887,78.80660234468243,145,3.3035811220594904,Movie 976,Romance,Romance,1,100651258,129.607307386279
186863908,539117850,62.1752244247835,125,8.557679771090443,Movie 977,Animation,Animation,1,352253942,188.50828165276303
33359860,76843891,34.84288126431112,165,8.769787539751842,Movie 978,Thriller,Thriller,1,43484031,130.34836177370047
169716949,450972090,87.51362059658082,166,4.136940875397626,Movie 979,Drama,Drama,1,281255141,165.7201255721372
163490644,82605218,2.277815570118205,109,7.05833626832946,Movie 980,Science Fiction,Science Fiction,0,-80885426,-49.47403962761319
120654085,276772062,23.442374555417445,148,3.5536140273765766,Movie 981,Adventure,Adventure,1,156117977,129.3930304970611
154250307,397035491,57.12238682870407,88,7.3771015714387325,Movie 982,Action,Action,1,242785184,157.39688868171913
165572509,99574784,35.8026837449201,164,5.083725996916048,Movie 983,Adventure,Adventure,0,-65997725,-39.860315820907196
110039037,294793954,61.427372036514434,90,7.086300670382672,Movie 984,Animation,Animation,1,184754917,167.89943099920077
151732605,173238512,3.386909147458016,148,5.237259055213067,Movie 985,Romance,Romance,1,21505907,14.173556830451833
94481782,204385849,12.52943411768954,178,3.8734050589994142,Movie 986,Thriller,Thriller,1,109904067,116.32302510975079
129050312,322740273,13.582527781625483,170,5.436659883015347,Movie 987,Action,Action,1,193689961,150.0887196615224
77165878,166420661,19.739080945684933,145,3.67604115980874,Movie 988,Adventure,Adventure,1,89254783,115.6661277151541
106275634,77656878,46.47381263925374,167,6.461299649861675,Movie 989,Romance,Romance,0,-28618756,-26.928802890039687
79350878,157972029,75.46074125481356,110,3.245709192896878,Movie 990,Romance,Romance,1,78621151,99.08037942566936
153028199,286768592,90.6483449549612,112,6.163918077599158,Movie 991,Horror,Horror,1,133740393,87.39591387336395
41636644,114534212,83.70188049814035,118,8.318211882573245,Movie 992,Drama,Drama,1,72897568,175.08031627140747
193752163,292681886,20.49189930579267,173,8.027239620716177,Movie 993,Adventure,Adventure,1,98929723,51.05993216705406
93815365,122213533,44.673904670832606,125,8.29669019775898,Movie 994,Science Fiction,Science Fiction,1,28398168,30.270273957789325
99164033,235477581,20.74174817809497,116,8.532292812762645,Movie 995,Adventure,Adventure,1,136313548,137.46269073183015
58975251,90331702,27.18270985005189,171,3.627167327254165,Movie 996,Drama,Drama,1,31356451,53.16883009111737
138311963,292563057,50.851151169676726,139,3.7724832172542784,Movie 997,Science Fiction,Science Fiction,1,154251094,111.52404365774203
183087754,387436614,7.742793447628731,110,6.342040837878772,Movie 998,Drama,Drama,1,204348860,111.612522156998
23763342,64638610,22.59925862973405,90,8.363836010546574,Movie 999,Action,Action,1,40875268,172.00976192658425
20636869,41206276,93.6024379694046,166,8.846096739144183,Movie 1000,Animation,Animation,1,20569407,99.67309963541466
162349749,284986155,47.14551297319041,81,3.27757150404,Movie 1001,Thriller,Thriller,1,122636406,75.53840197190573
34942384,29602430,45.09326607180935,106,5.134644505203961,Movie 1002,Drama,Drama,0,-5339954,-15.282168497718986
198085687,156357751,2.442148320376611,178,4.277365527959961,Movie 1003,Horror,Horror,0,-41727936,-21.06559874767731
153025061,135550197,25.49257495877623,81,7.535795093587488,Movie 1004,Science Fiction,Science Fiction,0,-17474864,-11.419609236424352
188446194,175183577,86.76295116223595,100,6.841163211222192,Movie 1005,Romance,Romance,0,-13262617,-7.037880000908907
36912253,77319828,17.298214397608206,137,3.7193281889030727,Movie 1006,,,1,40407575,109.46927298098007
133960449,315135676,42.09736901393739,84,5.901132404189829,Movie 1007,Horror,Horror,1,181175227,135.2453118457374
151481610,276450727,2.418759680833124,131,7.112643134227748,Movie 1008,Science Fiction,Science Fiction,1,124969117,82.49788010571052
40138695,103258572,48.35521268538503,124,7.674032363544226,Movie 1009,Animation,Animation,1,63119877,157.25443241241402
169016921,503359106,3.081089565895498,164,3.120316258704051,Movie 1010,Drama,Drama,1,334342185,197.8158062647467
129759218,330890102,82.14134575351419,172,8.34281744390334,Movie 1011,Romance,Romance,1,201130884,155.00315669288327
113023724,252857346,82.66052298122325,99,6.415688297703147,Movie 1012,Animation,Animation,1,139833622,123.72059338621686
84721515,155144728,78.98647664193462,140,7.871454689759428,Movie 1013,Animation,Animation,1,70423213,83.12317479214106
76495044,124085110,29.053042820220703,117,7.8476281800857,Movie 1014,Adventure,Adventure,1,47590066,62.21326704511733
131971033,93828890,83.88648460395999,99,4.139115961625815,Movie 1015,Drama,Drama,0,-38142143,-28.901905314327575
49014453,73444328,54.75681512792166,104,3.6610327215217984,Movie 1016,Comedy,Comedy,1,24429875,49.842186344505365
101727619,282328383,38.00700277783324,81,7.32772361384296,Movie 1017,Animation,Animation,1,180600764,177.53365877952967
52569363,132477768,62.90766601071907,111,3.9385615129297142,Movie 1018,Science Fiction,Science Fiction,1,79908405,152.00565584178753
33686304,35038081,2.2217635599770267,105,8.099624948428342,Movie 1019,Science Fiction,Science Fiction,1,1351777,4.012838570832822
129161931,215250871,15.153126882474464,149,7.357136903172631,Movie 1020,Comedy,Comedy,1,86088940,66.65194561081624
85740096,217934862,74.48706027885602,120,8.050952186191576,Movie 1021,,,1,132194766,154.18080007748068
77362381,51713764,25.171999262899146,146,4.794076077656077,Movie 1022,Adventure,Adventure,0,-25648617,-33.1538619526201
166916991,245114507,60.202902615546215,176,4.8995883624634144,Movie 1023,Drama,Drama,1,78197516,46.84814621418619
107472997,282611325,39.12515767947993,80,7.027329338077906,Movie 1024,Animation,Animation,1,175138328,162.96030899743124
81480036,123014049,85.62577210112688,130,3.188675730353685,Movie 1025,Romance,Romance,1,41534013,50.97446569611236
27216317,18889120,95.28911529366772,84,7.358980478024536,Movie 1026,Animation,Animation,0,-8327197,-30.596340423283575
127111882,235962352,88.47290810864885,92,8.014698425127607,Movie 1027,Science Fiction,Science Fiction,1,108850470,85.63359167320014
188432803,500167785,27.79137947466607,98,5.490981519624624,Movie 1028,Action,Action,1,311734982,165.4356232232028
35970444,71067304,20.222124035562143,91,7.589272980530812,Movie 1029,Action,Action,1,35096860,97.5713838839465
140970538,150231988,47.96905446845276,127,4.047665501893571,Movie 1030,Horror,Horror,1,9261450,6.5697770125556305
135789378,198333836,1.7260809327818474,104,4.933562362916908,Movie 1031,Thriller,Thriller,1,62544458,46.05990462670799
104527089,169888756,3.555129893454992,136,8.845829778662864,Movie 1032,Romance,Romance,1,65361667,62.530840211191574
73017911,142251003,55.77577332267701,114,8.917969041360758,Movie 1033,Horror,Horror,1,69233092,94.81658822038884
41435721,99378503,52.524491012363306,155,6.075630318129528,Movie 1034,Drama,Drama,1,57942782,139.837754965094
4757974,3555082,99.46361691449074,173,8.605618748783261,Movie 1035,Animation,Animation,0,-1202892,-25.281600950320453
62119361,169221220,20.982341701012054,84,6.136384068341128,Movie 1036,Comedy,Comedy,1,107101859,172.41300824069972
43321932,22994166,26.55228898688637,177,4.749528768966944,Movie 1037,Thriller,Thriller,0,-20327766,-46.922574921173876
109955219,156700573,12.240523590302384,101,4.601395728592631,Movie 1038,Action,Action,1,46745354,42.51308343990475
20931456,11900595,91.83675795572071,156,8.577034232208893,Movie 1039,Horror,Horror,0,-9030861,-43.14492503531527
60376958,89504949,78.00331320138662,136,4.034678333843154,Movie 1040,Science Fiction,Science Fiction,1,29127991,48.243555099281416
12643208,22941499,82.4115720342279,126,6.47779474921091,Movie 1041,,,1,10298291,81.45314859962757
44928336,79936651,90.37361500848635,133,6.3331504083763175,Movie 1042,Science Fiction,Science Fiction,1,35008315,77.92034630439018
143329802,131013596,52.96509868585799,82,7.43773010791797,Movie 1043,Romance,Romance,0,-12316206,-8.592913565875156
154185166,326001602,45.66812595362164,132,5.995457445148649,Movie 1044,Thriller,Thriller,1,171816436,111.43512729363343
147356119,90174006,33.70875589289604,163,4.633713964248805,Movie 1045,Animation,Animation,0,-57182113,-38.80538751159699
188268645,452742234,59.332246820437696,110,4.016378997789471,Movie 1046,Horror,Horror,1,264473589,140.47670497655093
159230518,456451967,45.97356128219243,148,6.724912821035351,Movie 1047,Animation,Animation,1,297221449,186.66110789139051
191221730,258038822,45.70499307395193,167,7.313944541119398,Movie 1048,Adventure,Adventure,1,66817092,34.9422066205551
157200541,281876047,93.75585850938276,112,6.417127672092196,Movie 1049,Romance,Romance,1,124675506,79.30984537769497
190834334,276189893,98.41911991363388,151,7.430107662727169,Movie 1050,Romance,Romance,1,85355559,44.7275693062654
165185668,85363984,79.8519545436285,167,3.849127214699761,Movie 1051,Horror,Horror,0,-79821684,-48.32240288546099
78822269,115449894,75.9190509344459,129,8.294821169658814,Movie 1052,Adventure,Adventure,1,36627625,46.4686255098797
119227179,295600022,68.37525801613104,163,6.494373050451019,Movie 1053,Drama,Drama,1,176372843,147.93006467090862
144959985,288466326,17.441410381017857,95,3.761063561355583,Movie 1054,Adventure,Adventure,1,143506341,98.99721016113516
187261879,141036244,6.851476266689798,155,5.77155122523441,Movie 1055,Drama,Drama,0,-46225635,-24.685021450628508
4609736,12067591,69.38190519621304,156,8.068750427195468,Movie 1056,Romance,Romance,1,7457855,161.78486143241176
76169697,139216373,73.14983600340102,118,8.385373160718961,Movie 1057,,,1,63046676,82.77133621786628
19161634,49902804,5.65032611871584,168,4.587897029992569,Movie 1058,Drama,Drama,1,30741170,160.43083799638381
18163810,35429488,92.87712327265596,125,7.267594948262719,Movie 1059,Action,Action,1,17265678,95.05537659775123
147443583,280027965,10.022923305023076,175,3.59991148490266,Movie 1060,Adventure,Adventure,1,132584382,89.92211075065913
52424149,40007382,29.30415284334904,167,3.201275228472947,Movie 1061,Comedy,Comedy,0,-12416767,-23.68520469450062
126966143,116605621,67.56659146707175,126,6.3623937229196565,Movie 1062,Comedy,Comedy,0,-10360522,-8.160066735271307
136353692,399524927,17.817386846043156,123,7.168965475968755,Movie 1063,Horror,Horror,1,263171235,193.00631404978753
64446855,69036558,6.486172955782199,88,7.774720387059012,Movie 1064,,,1,4589703,7.121686543121461
67318090,198159569,33.78350242725083,166,5.041297430732008,Movie 1065,Drama,Drama,1,130841479,194.36302931351736
195421608,357578895,76.83118591066273,129,3.039152462573322,Movie 1066,Horror,Horror,1,162157287,82.97817659959077
3155748,2649164,41.95418921954077,156,5.877115422668123,Movie 1067,Action,Action,0,-506584,-16.052739318855625
61676365,46149679,65.644319268886,139,3.0951212722414017,Movie 1068,Action,Action,0,-15526686,-25.174450537089854
167026013,170727338,58.382290625585526,175,3.5519070640248,Movie 1069,,,1,3701325,2.216017094295366
55256930,155498157,3.1996297205324606,94,4.96013413519049,Movie 1070,Comedy,Comedy,1,100241227,181.4093309201217
169645332,260469296,98.86545871752496,115,5.623032297361063,Movie 1071,Animation,Animation,1,90823964,53.53755563400943
9910852,14753152,5.101380793119388,142,4.676816647377891,Movie 1072,Animation,Animation,1,4842300,48.858564329282686
173645754,222790220,96.81247102720002,148,6.491191599028247,Movie 1073,Science Fiction,Science Fiction,1,49144466,28.301565035676024
38617741,33506861,55.43655365807542,165,3.332098735308571,Movie 1074,Action,Action,0,-5110880,-13.234539016665941
100065241,172074989,96.3527436794416,159,3.867478261437508,Movie 1075,Drama,Drama,1,72009748,71.9627987504672
142158973,117298134,12.36060634196971,120,7.171550404532601,Movie 1076,Drama,Drama,0,-24860839,-17.488054728701506
199987907,517708813,49.55044339936581,153,3.8528451215875066,Movie 1077,Animation,Animation,1,317720906,158.87005907812215
16876696,24066041,17.780905094739804,103,6.838651209422535,Movie 1078,Comedy,Comedy,1,7189345,42.59924454407427
10451244,15018530,6.046512825221798,161,3.3281077245201933,Movie 1079,Horror,Horror,1,4567286,43.70088383736903
111838825,188450217,62.13538239116885,128,5.444293674714842,Movie 1080,Animation,Animation,1,76611392,68.50160666476958
75926168,122265372,21.57055867520745,97,4.064456820727094,Movie 1081,Horror,Horror,1,46339204,61.03192775381473
18606951,55581659,59.18200481046705,86,3.657817695211119,Movie 1082,Adventure,Adventure,1,36974708,198.71449115978217
63056263,117502370,12.124083712949576,83,6.402196701007365,Movie 1083,Animation,Animation,1,54446107,86.34528024599237
8021862,5779785,33.86666067183757,169,8.57001463203373,Movie 1084,Thriller,Thriller,0,-2242077,-27.949583276301688
113882279,229722576,78.38162324727146,148,3.328722287541293,Movie 1085,,,1,115840297,101.7193351039278
9351245,8219377,44.268100662376575,139,5.5293254893082056,Movie 1086,Comedy,Comedy,0,-1131868,-12.103928407393882
106945887,61744578,63.1467960748363,134,7.245212626472663,Movie 1087,Comedy,Comedy,0,-45201309,-42.265588951541446
109146354,319455593,65.09833613380906,95,5.776126990126962,Movie 1088,Adventure,Adventure,1,210309239,192.6855376222645
171858336,418276934,84.53174935474206,178,7.838975676631471,Movie 1089,Animation,Animation,1,246418598,143.38472240299126
6345854,18721998,33.16735664625749,169,4.07787189518479,Movie 1090,Romance,Romance,1,12376144,195.0272414083274
12683982,21495495,69.04226069566924,161,8.757565230166442,Movie 1091,Drama,Drama,1,8811513,69.46961135706437
65365536,119661015,96.1999648975704,108,5.310975766635243,Movie 1092,Horror,Horror,1,54295479,83.06438273526894
193039576,177759024,73.29409010142894,102,5.049417797665651,Movie 1093,Action,Action,0,-15280552,-7.9157612737400544
185092816,206798385,49.49717719505671,93,8.247634767018996,Movie 1094,Drama,Drama,1,21705569,11.726856540990765
106546976,276635695,63.44102700470099,158,6.383202191350599,Movie 1095,Thriller,Thriller,1,170088719,159.6373030802864
71790126,99821594,74.22860687854771,128,6.098666051416929,Movie 1096,Science Fiction,Science Fiction,1,28031468,39.046411480041144
39187510,100595805,61.61530080369337,112,7.361867517170586,Movie 1097,Comedy,Comedy,1,61408295,156.70374310590287
137826817,313216170,2.650905535494076,104,6.479005429686542,Movie 1098,Science Fiction,Science Fiction,1,175389353,127.25343065856333
188058125,177325142,20.28257627103536,100,3.975093868542692,Movie 1099,Science Fiction,Science Fiction,0,-10732983,-5.707268962720968
18691444,33057985,81.23635350433113,96,7.045185737189578,Movie 1100,Science Fiction,Science Fiction,1,14366541,76.86158971987396
136171687,298688279,27.992414083935984,102,3.8008132756927706,Movie 1101,,,1,162516592,119.34683015273211
179350183,195060010,73.42464983655226,136,7.835146232004372,Movie 1102,Horror,Horror,1,15709827,8.759303579857512
185036390,476787203,37.83990130892817,160,8.938419586273625,Movie 1103,Comedy,Comedy,1,291750813,157.67212762851673
11016389,20513278,52.666548487636376,137,5.264325749848657,Movie 1104,,,1,9496889,86.20691408046683
88255618,80586657,7.729356682120966,93,5.668535389212075,Movie 1105,Adventure,Adventure,0,-7668961,-8.689487619926926
12630982,24724655,18.941330543921246,172,3.2786019328968736,Movie 1106,Romance,Romance,1,12093673,95.74610271790428
185894642,557550920,95.76249938840422,99,3.08239912849547,Movie 1107,Animation,Animation,1,371656278,199.92845086949845
97231367,85204209,89.12366729124449,109,8.528516009257967,Movie 1108,Thriller,Thriller,0,-12027158,-12.369627591474673
27704425,70421665,65.57523597900597,98,3.771744362635152,Movie 1109,Romance,Romance,1,42717240,154.18923150363165
62298111,63436453,46.504815141188,132,5.6746724853568224,Movie 1110,Romance,Romance,1,1138342,1.8272496255945867
180232243,442645130,67.90036799662715,135,7.892127743133368,Movie 1111,Science Fiction,Science Fiction,1,262412887,145.59708220465302
190086734,444127162,62.24241862029996,156,8.335912559569916,Movie 1112,Horror,Horror,1,254040428,133.64448041913332
16586926,20753951,57.2866733048566,161,6.116386111700805,Movie 1113,Romance,Romance,1,4167025,25.12234635881296
144714291,190235299,6.85853011449064,102,6.390195149855699,Movie 1114,Thriller,Thriller,1,45521008,31.455779305168967
82143014,203821746,63.64745845548918,141,7.018103834779635,Movie 1115,Science Fiction,Science Fiction,1,121678732,148.13034739631055
46745050,77298258,77.12308441254567,112,8.768294820862291,Movie 1116,Adventure,Adventure,1,30553208,65.3613762312801
166773731,388089988,99.41408380991196,97,6.616019765667031,Movie 1117,Horror,Horror,1,221316257,132.70450668277007
115567717,100539333,2.096776706836658,152,6.356851556738078,Movie 1118,Action,Action,0,-15028384,-13.003963728036611
11321336,29790900,73.28717187775699,112,3.087204811595944,Movie 1119,Comedy,Comedy,1,18469564,163.1394386669559
84667964,192806886,57.60714227766207,111,3.485698212134136,Movie 1120,Science Fiction,Science Fiction,1,108138922,127.72117916996326
123715546,342365084,43.97116543201472,140,6.463029759743978,Movie 1121,Romance,Romance,1,218649538,176.7357014291478
78859104,65526470,13.629447282565716,133,8.61744232684322,Movie 1122,Drama,Drama,0,-13332634,-16.906905257254763
145020733,287508860,41.499429714852745,96,8.20014809039637,Movie 1123,Drama,Drama,1,142488127,98.25362487996803
74205955,148248765,36.08334111562739,98,8.895473537953228,Movie 1124,,,1,74042810,99.78014567698779
32738453,45298621,30.98015900889548,170,6.167004225367644,Movie 1125,Action,Action,1,12560168,38.36518481798758
115091841,189460282,73.35708270889856,149,7.727585630626601,Movie 1126,,,1,74368441,64.61660562020204
54509641,32430723,70.37182660714211,178,8.042401988936042,Movie 1127,Action,Action,0,-22078918,-40.50461091827774
8583354,20296628,59.31298900711025,113,6.888189943985171,Movie 1128,,,1,11713274,136.46499957941847
20908425,39167882,93.92781651604383,163,5.032499425287043,Movie 1129,Thriller,Thriller,1,18259457,87.33061911645665
128052640,82511055,35.63558403390459,104,5.819870607946767,Movie 1130,Science Fiction,Science Fiction,0,-45541585,-35.56473728304235
174585525,384418074,25.136391833307776,147,8.147502433461407,Movie 1131,Romance,Romance,1,209832549,120.18897271122565
38612325,64365015,65.93442799674156,153,4.791287555892984,Movie 1132,Adventure,Adventure,1,25752690,66.695517558189
157686220,92428274,20.68259203280289,153,8.542458787599891,Movie 1133,Science Fiction,Science Fiction,0,-65257946,-41.38468535804841
17413486,50917369,32.18604021115904,167,4.37883804853599,Movie 1134,Comedy,Comedy,1,33503883,192.4019291714479
146823971,421793019,23.2356415674136,164,7.497098490940684,Movie 1135,Thriller,Thriller,1,274969048,187.27803513773645
84752812,151051211,7.846203204131622,90,6.78335540607443,Movie 1136,Action,Action,1,66298399,78.22560388910755
11688727,8581641,82.92237542193166,170,7.497596646724574,Movie 1137,Action,Action,0,-3107086,-26.581902374826615
179060211,427336693,26.199513749244456,95,5.624085434595569,Movie 1138,Adventure,Adventure,1,248276482,138.65530516994644
96723191,167314459,47.82972283095905,169,8.595846375323909,Movie 1139,Comedy,Comedy,1,70591268,72.98277411050262
10828366,13601712,5.288212052176883,140,6.794833214468865,Movie 1140,Comedy,Comedy,1,2773346,25.611860552183035
172200135,297655758,70.23460715901166,173,4.729774827325538,Movie 1141,,,1,125455623,72.85454392936451
108019524,195095181,33.72553922832279,159,6.830730423912862,Movie 1142,Romance,Romance,1,87075657,80.61103564944426
180320878,343832108,74.7289360550918,86,4.720894483242187,Movie 1143,Thriller,Thriller,1,163511230,90.67792471596107
146836355,235387382,41.82790298631875,95,4.761794350559246,Movie 1144,Romance,Romance,1,88551027,60.30592832408568
150261131,302684257,20.37980503415684,178,5.397591069725207,Movie 1145,Comedy,Comedy,1,152423126,101.43882518759959
94982380,265650213,51.804333145921554,95,8.114582505414713,Movie 1146,Action,Action,1,170667833,179.6836771199037
140743361,197838750,13.91995140410654,119,6.001787246363952,Movie 1147,Thriller,Thriller,1,57095389,40.567021132883134
53411802,123610461,44.61337682742648,91,7.0734050533812445,Movie 1148,Action,Action,1,70198659,131.42911561006684
70353566,192496600,32.41324226462817,114,5.351806441646778,Movie 1149,Thriller,Thriller,1,122143034,173.613138529467
155372722,254803214,91.28399883576368,100,4.581632638841288,Movie 1150,,,1,99430492,63.99481885887279
28695858,46161293,7.0319434503512745,129,8.727840964297389,Movie 1151,,,1,17465435,60.863958136397244
13920739,27915153,69.70772399646846,122,6.621487482738376,Movie 1152,Drama,Drama,1,13994414,100.52924632808646
184500067,365036500,19.092365432756157,179,8.60370803149631,Movie 1153,Drama,Drama,1,180536433,97.8516896690341
124175705,312484853,32.585462358891746,96,4.22047801318989,Movie 1154,Comedy,Comedy,1,188309148,151.64733552348264
8726890,14758990,42.13589224314453,111,3.8813649834775967,Movie 1155,Drama,Drama,1,6032100,69.12084373700138
157892442,472146933,90.89349384812245,120,8.134937442743421,Movie 1156,Science Fiction,Science Fiction,1,314254491,199.03073701273175
143575684,93134519,25.01524834130869,85,7.085503275703509,Movie 1157,Adventure,Adventure,0,-50441165,-35.13210844254101
62413011,31700792,10.039571451922352,167,4.119470995521848,Movie 1158,,,0,-30712219,-49.20803933013262
93663037,196738813,32.550270795061834,106,4.616158203981227,Movie 1159,,,1,103075776,110.04957697453266
144669065,180270281,11.3629210830178,99,7.803983649151867,Movie 1160,Action,Action,1,35601216,24.608727511994356
129953191,143072741,13.731052110094698,104,5.723211719975616,Movie 1161,Comedy,Comedy,1,13119550,10.095596652182246
90729573,116110962,57.81120919952764,145,7.0232430390365455,Movie 1162,Adventure,Adventure,1,25381389,27.974769593592157
172158661,196281345,7.029291376849839,88,4.9101121328160655,Movie 1163,Thriller,Thriller,1,24122684,14.011891042763164
112030983,64639090,4.062157257963038,171,5.28737971664926,Movie 1164,Action,Action,0,-47391893,-42.30248787516218
106251630,311193238,71.72699604557928,132,8.94427535173863,Movie 1165,Horror,Horror,1,204941608,192.88326023798413
163906457,172407255,36.80306238926341,140,4.485702523048311,Movie 1166,Drama,Drama,1,8500798,5.18637163879395
43019117,100452839,13.412159574153454,117,6.038738262219084,Movie 1167,Action,Action,1,57433722,133.50744042468375
122768331,295440882,26.10766431511112,82,8.066414059143193,Movie 1168,Action,Action,1,172672551,140.6490986669844
159279897,449670005,64.56656422788751,163,4.435339281995148,Movie 1169,Science Fiction,Science Fiction,1,290390108,182.31434943733043
102918860,59319718,28.278120146944268,149,5.491282540105984,Movie 1170,Adventure,Adventure,0,-43599142,-42.362635963904
61628583,165172050,49.957591386920384,176,6.69054772421993,Movie 1171,,,1,103543467,168.01208458743892
26291709,47800047,13.047835365940555,134,5.887128908850615,Movie 1172,Action,Action,1,21508338,81.80654213082916
165474065,344411145,59.22127012293925,80,5.757013599421905,Movie 1173,Comedy,Comedy,1,178937080,108.13602723786353
26836512,56656591,32.291690700483144,149,5.175058387932742,Movie 1174,Drama,Drama,1,29820079,111.11756624705924
78782638,200855903,63.06987501834293,124,6.519877966649551,Movie 1175,Adventure,Adventure,1,122073265,154.94945091836095
166766759,222386525,81.03109334809827,177,6.746236187541662,Movie 1176,Action,Action,1,55619766,33.35183002507112
131837162,307527052,61.55299551960925,126,6.919737245408175,Movie 1177,Drama,Drama,1,175689890,133.26279732872283
171564587,312495506,30.279008696907045,158,3.422208647436176,Movie 1178,Science Fiction,Science Fiction,1,140930919,82.14452729688324
12309411,30570238,26.318626453281738,105,6.786205054272293,Movie 1179,Romance,Romance,1,18260827,148.34850343367364
188907055,562256362,33.41467491461135,93,8.719423072687396,Movie 1180,Drama,Drama,1,373349307,197.63650807006653
40302467,40368061,17.297430810413978,133,6.245917413168503,Movie 1181,Horror,Horror,1,65594,0.16275430484193437
173162180,517169907,18.93601323415199,150,7.291602495055466,Movie 1182,Romance,Romance,1,344007727,198.6621599473973
99881316,72367048,79.27841908811662,125,6.3403938465553065,Movie 1183,Horror,Horror,0,-27514268,-27.54696183618566
85776775,43385366,39.088525074237054,110,8.128443711551872,Movie 1184,Thriller,Thriller,0,-42391409,-49.420614146428335
